"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"MINEJ715",281,0.615110414844942,0.622951065553606,0.0105541124572615,227,-0.742900053454548,0.227,999
"MINEJ915",289,0.616470862168397,0.622844908934309,0.0103854365409324,275,-0.613748564231282,0.275,999
"MINEK515",220,0.618940832295558,0.621672018605156,0.0127443161612735,428,-0.214306226794385,0.428,999
"MINEK715",192,0.629810311954625,0.622280143897169,0.0134960535888811,714,0.557953331161869,0.714,999
"MINEK915",244,0.626275506645079,0.622487416451735,0.0120505120322787,601,0.314350973900275,0.601,999
"MINEP514",225,0.615453692063492,0.622541581156553,0.0121986172771975,277,-0.581040369740142,0.277,999
"MINEP515",284,0.612300236649579,0.622318947106167,0.0103667051679088,172,-0.966431503000691,0.172,999
"MINEP714",328,0.618698196091594,0.623180006424527,0.009224748005327,311,-0.485846370041213,0.311,999
"MINEP715",314,0.620377408681142,0.622815980762717,0.00965183057781334,416,-0.252653842389263,0.416,999
"MINEP914",335,0.611567012959156,0.623050548387336,0.00910865980720663,104,-1.26072722785129,0.104,999
"MINEP915",302,0.623902580141251,0.623247738571557,0.00960780243482987,516,0.0681572684426265,0.516,999
"MOTEF514",199,0.656963226232171,0.62265835346234,0.0134588412099801,993,2.54887268782047,0.993,999
"MOTEF515",152,0.643192842453817,0.621769853202802,0.0155187823168014,919,1.38045555467461,0.919,999
"MOTEF714",231,0.604536967438359,0.622687218789654,0.0118639973488756,72,-1.52985969379158,0.072,999
"MOTEF715",197,0.64188581477261,0.621848381601326,0.0134459727585493,936,1.49021818882859,0.936,999
"MOTEF914",262,0.623631415869673,0.622589082645279,0.0111999602949582,541,0.0930657963907103,0.541,999
"MOTEF915",254,0.651523620179889,0.622932422384103,0.0115622078633802,993,2.47281471961244,0.993,999
"MOTEJ515",275,0.645981503384207,0.622805246081118,0.0108800081932791,986,2.13016910386207,0.986,999
"MOTEJ715",218,0.657359350610916,0.623276549683747,0.0128745016299996,997,2.64731031201633,0.997,999
"MOTEJ915",258,0.649027700962206,0.622321285583535,0.0109200134054723,992,2.44563943165918,0.992,999
"MOTEK515",168,0.655283410322213,0.622254918079614,0.0153597713894981,985,2.15032446805696,0.985,999
"MOTEK715",164,0.630655988328595,0.622318246061414,0.0155542195503599,705,0.536043755855828,0.705,999
"MOTEK915",248,0.646959418505942,0.622362357003732,0.0114965433471971,984,2.13951800635858,0.984,999
"MOTEP514",268,0.645076977751691,0.62273582697153,0.0108858545307784,977,2.05231024509785,0.977,999
"MOTEP515",248,0.643814341452266,0.622172727531959,0.0115344333931221,966,1.87626155379347,0.966,999
"MOTEP714",290,0.622947496002864,0.623065596113474,0.010131996134108,520,-0.0116561543300399,0.52,999
"MOTEP715",249,0.647950804508356,0.622748780486018,0.0111226307301717,992,2.26583302401419,0.992,999
"MOTEP914",284,0.6327662093764,0.623023939263755,0.0104065215603671,827,0.93616969475641,0.827,999
"MOTEP915",296,0.633970772331654,0.623076566803634,0.00980163084706382,863,1.11146866251176,0.863,999
